bestand_id,hogstkl_verdi,bonitet,treslag,arealm2,alder,DN,srhoydeo,srtrean,srgrflate,srvolmb,srvolub,AU,Ht40,height,yearly_height_growth,N_per_hectare,delta_N_per_hectare,G1,G2,volume_per_hectare,volume_per_hectare_next_year,volume_per_hectare_without_bark,volume,volume_next_year,volume_growth_next_year,volume_growth_factor,volume_without_bark,avg_price_m3,gross_value_standing_volume,gross_value_yearly_growth,years_to_maturity,volume_at_maturity,volume_at_maturity_without_bark,gross_value_at_maturity,NPV,carbon_stored,carbon_captured_next_year
1-79,5,8,Furu,7189,115,283,165.0971884,865.9842052,18.38927862,133.2448784,113.8383553,0,5.6,16.50971884,0.09655105408,865.9842052,-1.055754761,18.38927862,18.63398011,140.4169838,143.0100644,122.1627759,100.9457696,102.8099353,1.864165656,0.01846700127,87.82281957,683.5333333,60029.82461,1108.570847,1,104.1238205,90.58772384,61919.72884,60116.24159,125033.9539,2309.002186
1-74,4,8,Gran,20380,80,300,175.11559,930.9636799,19.81372963,151.3391784,129.9048248,0,5,17.511559,0.1512091492,930.9636799,-6.682746656,19.81372963,20.11796585,144.6406702,148.4308624,125.8373831,294.7776859,302.5020975,7.72441161,0.02620419381,256.4565867,707.7666667,181511.4235,4756.36052,1,307.8036368,267.789164,189532.244,184011.8874,365119.0112,9567.649331
1-61,4,8,Furu,19551,105,318,168.2599157,834.3963065,17.90111913,132.7900673,113.9608472,0,5.6,16.82599157,0.1126536492,834.3963065,-0.6758596047,17.90111913,18.17278147,138.9630906,141.895849,120.8978889,271.6867385,277.4205744,5.733835893,0.0211045851,236.3674625,683.5333333,161565.0395,3409.763126,1,281.4604084,244.8705553,167377.1869,162502.1232,336517.9865,7102.072483
1-55,4,11,Gran,15202,75,336,167.8523852,991.4509471,18.49252958,130.0105265,111.0156097,0,7.4,16.78523852,0.1586125755,991.4509471,-8.476015159,18.49252958,18.81503222,128.2468191,132.0195969,111.5747326,194.9608144,200.6961912,5.735376727,0.02941809996,169.6159086,716.1166667,121464.779,3573.263011,1,204.6884038,178.0789113,127525.2764,123810.9479,241483.3388,7103.980998
1-51,3,14,Gran,32744,40,345,167.7105689,1066.971161,18.83254094,132.5698748,113.2629334,0,10.1,16.77105689,0.328255467,1066.971161,-9.051781248,18.83254094,19.50545181,134.4403097,142.5504284,116.9630694,440.21135,466.7671229,26.55577285,0.06032505261,382.9838745,724.4666667,277459.051,16737.73185,21,1097.24611,954.604116,691578.8619,371757.7165,545256.7834,32892.64414
1-47,4,14,Furu,9205,60,341,188.0645312,1365.203405,25.56559447,205.4271409,177.1389183,0,11.1,18.80645312,0.2656087688,1365.203405,-4.720207592,25.56559447,26.15803297,214.1544047,221.913856,186.3143321,197.1291295,204.2717044,7.142574904,0.03623297542,171.5023427,698.9333333,119868.7041,4343.199807,6,245.0278627,213.1742406,148994.5825,124780.6172,244169.0681,8846.971841
1-45,2,14,Gran,13468,20,348,146.6833566,884.4158751,13.72562623,97.75187553,83.8561526,0,10.1,14.66833566,0.5817744195,884.4158751,-6.241873151,13.72562623,14.89730149,86.4684296,98.28001433,75.22753375,116.455681,132.3635233,15.90784232,0.1365999682,101.3164425,724.4666667,73400.38534,10026.4903,32,881.9427119,767.2901593,555876.1441,215867.2931,144244.9179,19703.85119
1-50,4,8,Furu,9600,105,333,166.0970962,949.9414703,16.47572595,115,98,0,5.6,16.60970962,0.1116749209,949.9414703,-0.9428706651,16.47572595,16.74063531,126.7184645,129.5076627,110.2450641,121.6497259,124.3273562,2.677630247,0.02201098462,105.8352616,683.5333333,72341.92913,1592.31709,1,126.2455269,109.8336084,75074.93244,72888.28393,150678.3918,3316.579765
1-52,3,14,Gran,7123,35,330,151.3173816,1017.759163,15.16851435,90.23969793,76.24448741,0,10.1,15.13173816,0.3422190856,1017.759163,-8.151649876,15.16851435,15.87059844,95.24880065,102.4440603,82.86645656,67.8457207,72.97090416,5.125183459,0.07554173507,59.02577701,724.4666667,42762.20792,3230.331382,26,238.1864192,207.2221847,150125.5654,69612.43314,84035.4058,6348.180362
1-53,4,14,Gran,12093,60,332,178.7140644,1566.120608,24.45763004,183.3346878,156.9749686,0,10.1,17.87140644,0.2216460484,1566.120608,-19.89032078,24.45763004,24.92987948,189.9301417,196.4661023,165.2392233,229.6825204,237.5864575,7.903937065,0.03441244484,199.8237927,724.4666667,144765.677,4981.740877,5,275.2108931,239.433477,173461.573,149629.4766,284490.5118,9790.014047
1-42,3,17,Gran,9042,35,352,164.2984081,959.0377956,16.26078575,112.5752966,95.90658603,0,13.1,16.42984081,0.3702275959,959.0377956,-9.31832473,16.26078575,16.98369434,112.140178,120.3592985,97.56195488,101.397149,108.8288777,7.431728734,0.07329327116,88.2155196,732.8166667,64645.80302,4738.10237,25,333.7378969,290.3519703,212774.7631,101622.4118,125593.0436,9205.125003
1-41,4,17,Gran,7530,60,346,212.2957223,1440.845093,30.21442934,282.702232,244.969849,0,13.1,21.22957223,0.2599701248,1440.845093,-29.36891875,30.21442934,30.70757849,288.2994557,297.1691603,250.8205265,217.0894901,223.7683777,6.678887532,0.03076559592,188.8678564,732.8166667,138405.513,4258.128085,1,227.9222613,198.2923673,145311.9517,141079.5647,268892.4697,8272.637069
1-35,4,17,Gran,20283,55,359,209.0949956,1418.534713,29.29677174,270.4182361,234.1255274,0,13.1,20.90949956,0.2840739165,1418.534713,-25.51920295,29.29677174,29.84080928,274.9728623,284.5005008,239.2263902,557.7274565,577.0523658,19.32490925,0.03464937763,485.2228872,732.8166667,355579.4188,12320.60556,5,668.083511,581.2326545,425936.9765,367416.9775,690815.1708,23936.31572
1-24,3,17,Gran,25381,45,383,180.9267658,1268.150965,21.82630034,162.612785,139.1639487,0,13.1,18.09267658,0.3107607223,1268.150965,-17.06583881,21.82630034,22.45201915,170.9032422,179.4175841,148.6858207,433.769519,455.3797701,21.61025108,0.04981966258,377.3794815,732.8166667,276549.9737,13777.62638,16,822.7789599,715.8176951,524563.1373,326890.4047,537277.7705,26766.99724
1-40,4,14,Furu,7174,60,351,182.9042899,1148.776597,21.69155884,177.0367557,152.1560119,0,11.1,18.29042899,0.2610460342,1148.776597,-3.032786563,21.69155884,22.24751175,178.0402721,184.9452771,154.8950367,127.7260912,132.6797418,4.953650593,0.03878338832,111.1216993,698.9333333,77666.65972,3012.176223,8,171.5883299,149.2818471,104338.059,82365.42724,158204.7297,6135.715466
1-31,4,14,Furu,12839,70,367,189.7923991,1014.18907,22.2117858,175.2434175,150.9783749,0,11.1,18.97923991,0.2179394809,1014.18907,-3.977840903,22.2117858,22.66911643,189.367313,195.2532504,164.7495623,243.1286931,250.6856481,7.556955013,0.03108211917,211.521963,698.9333333,147839.7507,4595.172749,1,255.6144517,222.3845729,155431.9908,150904.8455,301145.2775,9360.233404
1-36,4,14,Bjørk / lauv,10634,60,358,181.7699848,1339.38967,25.05049651,201.0385473,173.1976132,0,,18.17699848,,1339.38967,,25.05049651,,201.0385473,,174.9035362,213.7843912,,,,185.9924203,606,112711.4067,,0,213.7843912,185.9924203,112711.4067,112711.4067,264798.6915,
1-34,4,11,Bjørk / lauv,7222,60,361,180.6352657,1288.053281,24.72528154,201.509136,173.8181943,0,,18.06352657,,1288.053281,,24.72528154,,201.509136,,175.3129483,145.529898,,,,126.6110113,606,76726.27283,,0,145.529898,126.6110113,76726.27283,76726.27283,180256.9699,
1-38,3,14,Furu,34132,55,368,180.1288644,1346.648815,24.10548004,188.0024541,161.196563,0,11.1,18.01288644,0.288917443,1346.648815,-3.266177752,24.10548004,24.75118887,193.8633194,201.9448138,168.6610879,661.6942817,689.2780386,27.58375691,0.04168655779,575.6740251,698.9333333,402357.7653,16772.91023,10,962.8316827,837.663564,585470.987,435645.3988,819591.0797,34165.9309
1-27,4,8,Furu,6918,100,371,176.4132832,888.2013954,18.49905689,140.4325391,119.9360201,0,5.6,17.64132832,0.1251771479,888.2013954,-0.6574543931,18.49905689,18.79561391,149.6600055,153.0018093,130.2042048,103.5347918,105.8466517,2.311859843,0.02232930401,90.07526889,683.5333333,61569.4488,1374.80294,1,107.474064,93.50243564,63912.03151,62050.51603,128240.7815,2863.527397
1-25,5,11,Furu,17364,100,375,178.9126352,751.1429496,17.3113397,133.3385365,113.9785088,0,8.3,17.89126352,0.1263213131,751.1429496,-2.180290345,17.3113397,17.58322734,142.1577813,145.282352,123.6772697,246.8427714,252.268276,5.425504629,0.02197959697,214.7532111,691.2333333,148444.578,3262.751995,1,256.0682981,222.7794193,153992.5606,149507.3404,305745.6277,6720.165671
1-22,4,14,Furu,8742,70,374,179.3561922,767.7949475,17.67809611,136.7056171,116.876833,0,11.1,17.93561922,0.2103541165,767.7949475,-1.949383665,17.67809611,18.09266052,144.1305306,149.047163,125.3935616,125.9989098,130.2970299,4.298120045,0.034112359,109.6190515,698.9333333,76616.40908,2613.566452,5,150.8218654,131.2150229,91710.55335,79110.32894,156065.3997,5323.75894
1-37,5,8,Furu,7442,140,372,181.4645571,761.1739931,19.24707414,149.8958562,128.8726968,0,5.6,18.14645571,0.07458372357,761.1739931,-1.618196478,19.24707414,19.44189319,160.5288342,162.7295358,139.6600858,119.4655584,121.1033206,1.63776212,0.01370907349,103.9350358,683.5333333,71043.0615,973.9345511,0,119.4655584,103.9350358,71043.0615,71043.0615,147973.0273,2028.573106
1-49,5,8,Furu,41099,130,349,186.3746296,1038.673703,23.43709861,183.8202823,158.1129888,0,5.6,18.63746296,0.08578895672,1038.673703,-2.699304631,23.43709861,23.66889794,198.8657444,201.6410642,173.0131976,817.3183228,828.7246099,11.40628708,0.0139557462,711.0669409,683.5333333,486037.9563,6783.022361,0,817.3183228,711.0669409,486037.9563,486037.9563,1012350.908,14128.11233
1-43,4,17,Gran,10845,55,354,191.6778435,1446.022146,27.25968816,221.4685691,190.9961459,0,13.1,19.16778435,0.2619333743,1446.022146,-26.34346924,27.25968816,27.79570747,231.7774247,240.1235138,201.6463595,251.3626171,260.4139507,9.051333664,0.03600906837,218.6854769,732.8166667,160256.3622,5770.682303,6,312.6448336,272.0010053,199326.87,166933.1156,311344.0216,11211.20816
1-60,3,14,Gran,21007,40,324,156.0827973,967.6718625,15.8421674,101.2367967,86.219099,0,10.1,15.60827973,0.3066024049,967.6718625,-7.971084281,15.8421674,16.4651459,102.4686883,109.0913232,89.14775879,215.2559734,229.1681426,13.91216915,0.06463081573,187.2726969,724.4666667,135672.8265,8768.645447,23,606.2228495,527.4138791,382093.7749,193603.7629,266621.4301,17231.96052
1-56,3,14,Furu,23308,55,338,183.260502,1218.518464,23.42921194,181.4027195,155.7746262,0,11.1,18.3260502,0.2920850887,1218.518464,-2.527461143,23.42921194,24.06805839,191.5887176,199.6476453,166.6821843,446.5549829,465.3387317,18.78374876,0.0420636864,388.5028351,698.9333333,271537.5816,11421.87168,10,652.3393643,567.535247,396669.3019,295159.2138,553114.1657,23266.02081
1-46,5,11,Furu,43318,110,357,191.0738287,1119.190096,24.58617474,199.6431805,171.7455244,0,8.3,19.10738287,0.1137693753,1119.190096,-8.717447064,24.58617474,24.83510689,212.4960598,215.785576,184.871572,920.4904319,934.7399582,14.24952634,0.01548036334,800.8266757,691.2333333,553558.0925,8569.280402,0,920.4904319,800.8266757,553558.0925,553558.0925,1140142.461,17649.81956
1-44,5,8,Furu,3574,110,342,185.8458793,887.5445218,20.92659051,161.5386983,138.6048404,0,5.6,18.58458793,0.1118367934,887.5445218,-0.9474835991,20.92659051,21.20590272,177.2164343,180.5264945,154.1782978,63.3371536,64.52016912,1.183015521,0.01867806577,55.10332363,683.5333333,37664.95848,703.5085718,1,65.3469031,56.85180569,38860.10425,37728.25655,78450.98188,1465.312599
1-54,4,20,Gran,20946,50,339,204.21366,1333.587575,26.91309767,235.2406961,203.4537812,0,15.9,20.421366,0.3098995216,1333.587575,-32.35358924,26.91309767,27.50205404,244.5430473,254.3263593,212.7524511,512.2198668,532.7119921,20.49212527,0.04000650228,445.6312842,718.9,320364.3302,12816.65631,10,737.2675257,641.4227474,461118.8131,343115.7029,634448.3326,25382.05866
1-58,3,17,Gran,17399,50,329,200.6002608,1350.965881,26.9499341,230.4202038,198.9734805,0,13.1,20.06002608,0.3047456211,1350.965881,-21.04339567,26.9499341,27.54514297,240.5426591,250.2269231,209.2721134,418.5201725,435.3698235,16.84965098,0.04026006889,364.1125501,732.8166667,266827.7452,10742.50341,10,603.8036007,525.3091326,384955.2875,286442.8869,518389.5487,20870.39894
1-67,3,20,Gran,12967,30,313,164.4866863,1005.079888,17.50818226,119.8657044,102.2574167,0,15.9,16.44866863,0.434114216,1005.079888,-11.62545373,17.50818226,18.38343799,123.5881943,133.8770564,107.521729,160.2568115,173.598379,13.34156744,0.08325117235,139.423426,718.9,100231.501,8344.389963,26,599.6807878,521.7222854,375066.151,173916.1966,198498.0932,16525.19897
1-70,3,14,Gran,9316,55,302,156.8874283,960.3129242,15.9767093,99.82531971,84.84861042,0,10.1,15.68874283,0.2173756202,960.3129242,-9.16745038,15.9767093,16.4175466,102.3776071,107.0334903,89.06851819,95.37497879,99.71239956,4.337420765,0.04547755417,82.97623155,724.4666667,60113.51388,2733.815584,15,169.4189779,147.3945108,106782.4099,68539.56559,118133.8331,5372.437794
1-68,3,14,Gran,31580,30,304,141.392544,870.3656284,13.05183824,79.58917256,67.38642576,0,10.1,14.1392544,0.3753318565,870.3656284,-6.464271092,13.05183824,13.81482409,75.64487513,82.71523863,65.81104137,238.8865157,261.2147236,22.32820792,0.09346784543,207.8312686,724.4666667,150566.8264,14073.15686,30,1173.360919,1020.824,739552.9604,304686.0277,295890.8105,27656.27654
1-72,3,14,Gran,8518,30,298,154.1983523,970.9362959,15.38043477,98.7578037,83.43334902,0,10.1,15.41983523,0.4079622997,970.9362959,-7.400138653,15.38043477,16.20769735,99.74153381,108.5013384,86.77513441,84.9598385,92.42144007,7.461601577,0.08782504427,73.91505949,724.4666667,53548.99677,4702.943012,28,361.2693045,314.3042949,227702.9849,99523.68131,105233.38,9242.126253
1-21,3,14,Furu,7234,40,373,156.7943759,877.8496952,14.31961433,109.1079476,93.62801571,0,11.1,15.67943759,0.388068392,877.8496952,-0.3216021427,14.31961433,15.02317271,101.65118,109.032544,88.43652657,73.53446359,78.87414236,5.339678775,0.07261464236,63.97498332,698.9333333,44714.24834,3246.909152,24,232.599218,202.3613197,141437.0717,69577.66715,91081.62496,6613.859622
1-16,3,11,Furu,10747,35,384,133.3553868,668.987132,8.741860757,63.50399088,54.19892336,0,8.3,13.33553868,0.4030773606,668.987132,-0.02876449148,8.741860757,9.337042533,53.93890238,59.17817657,46.92684507,57.96813839,63.59878636,5.63064797,0.09713349656,50.43228039,691.2333333,34860.47329,3386.119662,31,318.6747558,277.2470375,191642.3939,76654.49402,71800.78541,6974.261342
1-15,5,11,Furu,17453,140,379,199.3484092,816.1416689,22.62281842,200.2188757,172.6768227,0,8.3,19.93484092,0.079007844,816.1416689,-9.775479957,22.62281842,22.76729189,204.6023324,206.6362596,178.0040292,357.0924507,360.6422638,3.549813123,0.009940879782,310.6704321,691.2333333,214745.7584,2134.761767,0,357.0924507,310.6704321,214745.7584,214745.7584,442303.6368,4396.88728
1-10,5,8,Furu,24487,140,391,176.2475687,679.6005344,20.22506077,174.2413629,150.8634032,0,5.6,17.62475687,0.07319436112,679.6005344,-1.209907026,20.22506077,20.42001331,163.9906354,166.1682787,142.6718528,401.5638688,406.8962641,5.332395236,0.01327907128,349.3605659,683.5333333,238799.5921,3171.036804,0,401.5638688,349.3605659,238799.5921,238799.5921,497387.047,6604.838049
1-19,5,11,Furu,7464,100,377,183.9765393,825.5470077,18.74731966,152.1321961,130.8753682,0,8.3,18.39765393,0.128585731,825.5470077,-2.77737338,18.74731966,19.02894307,157.5423756,160.8896592,137.0618668,117.5896291,120.0880417,2.498412519,0.02124687812,102.3029773,691.2333333,70715.22804,1502.477832,1,121.8182563,105.981883,73258.21023,71124.47595,145649.4544,3094.596206
1-18,4,14,Furu,11963,60,385,183.8187494,1277.373536,22.71857451,175.6649338,150.9159162,0,11.1,18.38187494,0.2618657599,1277.373536,-3.980712519,22.71857451,23.28605209,187.0542485,194.1846446,162.7371962,223.7729975,232.3030903,8.530092774,0.03811940166,194.6825078,698.9333333,136070.0941,5186.910573,8,298.9596181,260.0948678,181788.9729,143505.8939,277170.8291,10565.58616
1-13,3,14,Gran,8973,55,386,190,1505,26,207,178,0,10.1,19,0.2597950704,1505,-17.40969353,26,26.53203844,217.5591402,225.5983407,189.276452,195.2158165,202.4293911,7.213574542,0.03695179351,169.8377604,724.4666667,123041.7961,4546.615044,7,251.7379423,219.0120098,158666.9007,129010.7101,241799.1908,8934.913767
1-14,4,14,Furu,17290,70,389,190.9155178,1015.726982,22.27280387,184.532521,159.0938734,0,11.1,19.09155178,0.2187254264,1015.726982,-3.993307651,22.27280387,22.73119192,190.8991998,196.8263843,166.0823038,330.0647164,340.3128185,10.24810207,0.03104876576,287.1563033,698.9333333,200703.1122,6231.58392,1,347.0009068,301.890789,211001.5354,204855.8596,408826.4093,12693.55542
1-12,4,17,Gran,10359,55,388,200.0613893,1322.875591,26.79766048,229.1183418,197.6918351,0,13.1,20.00613893,0.2726030705,1322.875591,-22.74388174,26.79766048,27.32992843,237.3274603,245.9189406,206.4748905,245.8475161,254.7474306,8.899914439,0.03620095325,213.887339,732.8166667,156740.2068,5674.1449,7,315.3659486,274.3683753,201061.7182,163481.5763,304512.8797,11023.65652
1-11,5,11,Furu,29406,130,390,193.5753348,712.9296217,20.24453693,171.7829823,148.4454946,0,8.3,19.35753348,0.08780874959,712.9296217,-5.219121108,20.24453693,20.43019545,178.6484727,181.0055662,155.4241712,525.3336988,532.2649678,6.931269043,0.01319403088,457.040318,691.2333333,315921.5024,4168.278058,0,525.3336988,457.040318,315921.5024,315921.5024,650691.4527,8585.243118
1-6,5,11,Furu,14547,110,397,189.0210625,653.6116015,15.7518794,131.9748523,113.3178108,0,8.3,18.90210625,0.1130184422,653.6116015,-2.201875534,15.7518794,15.98415668,136.6765921,139.410778,118.9086351,198.8234385,202.8008587,3.977420208,0.02000478534,172.9763915,691.2333333,119567.0477,2391.913123,1,205.6717123,178.9343897,123685.4146,120082.9268,246267.6815,4926.532105
1-3,2,11,Furu,4696,10,398,94.86221725,644.0862486,6.402314296,31.30476297,25.74152296,0,8.3,9.486221725,1.179916848,644.0862486,-0.0002328853434,6.402314296,8.118489954,25.22307191,36.01063154,21.94407256,11.84475457,16.91059257,5.065838002,0.4276861941,10.30493648,691.2333333,7123.11559,3046.458197,33,436.42084,379.6861308,262451.7098,98951.18311,14671.20913,6274.673595
1-1,2,11,Furu,10388,30,402,93.9564757,651.869666,6.378046056,30.37232636,24.93917138,0,8.3,9.39564757,0.363392167,651.869666,-0.01494172135,6.378046056,6.925608964,28.56457785,32.10166067,24.85118273,29.67288347,33.3472051,3.674321631,0.1238275894,25.81540862,691.2333333,17844.47095,2209.637822,36,270.3100651,235.1697566,162557.1748,56087.49622,36753.57529,4551.10663
1-2,4,14,Furu,2899,60,401,162.3361051,901.7122745,15.51148068,108.7987338,93.33610509,0,11.1,16.23361051,0.2413385394,901.7122745,-1.629790845,15.51148068,15.97998392,115.3427975,120.3984101,100.3482338,33.437877,34.9034991,1.465622094,0.04383119459,29.09095299,698.9333333,20332.63674,891.2037578,13,54.74357602,47.62691114,33288.03576,22667.53256,41416.9904,1815.356166
1-8,5,14,Furu,9991,140,392,237.0624336,906.9107109,30.94321489,314.9848524,274.6679582,0,11.1,23.70624336,0.08661979001,906.9107109,-40.95887066,30.94321489,30.77983373,324.7629222,324.2149592,282.5437423,324.4706356,323.9231657,-0.5474698835,-0.001687270968,282.289453,698.9333333,197301.5083,-332.901107,0,324.4706356,282.289453,197301.5083,197301.5083,401897.441,-678.1098845
1-7,5,11,Gran,5683,110,393,218.7773086,1023.167052,27.7867188,280.5111875,243.8218221,0,7.4,21.87773086,0.113189481,1023.167052,-11.4074173,27.7867188,27.9928388,265.213015,268.826121,230.735323,150.7205564,152.7738846,2.053328148,0.01362341141,131.1268841,716.1166667,93902.14714,1279.267583,0,150.7205564,131.1268841,93902.14714,93902.14714,186686.2492,2543.303577
1-9,5,11,Furu,14582,140,394,192.7702592,861.8546353,23.61223503,216.2966959,187.621819,0,8.3,19.27702592,0.0774414851,861.8546353,-11.22917182,23.61223503,23.74769971,206.819082,208.7547657,179.9326013,301.5835853,304.4061994,2.822614069,0.009359309347,262.3777192,691.2333333,181364.2254,1697.44389,0,301.5835853,262.3777192,181364.2254,181364.2254,373548.9684,3496.160351
1-4,5,14,Gran,6866,110,399,216.5044615,981.67275,27.79330872,272.8755781,237.9242163,0,10.1,21.65044615,0.112167795,981.67275,-19.63438538,27.79330872,27.99781454,262.4964387,266.0562697,228.3719017,180.2300548,182.6742348,2.444179913,0.01356144465,156.8001477,724.4666667,113596.4803,1540.53238,0,180.2300548,156.8001477,113596.4803,113596.4803,223237.4517,3027.422344
1-17,4,14,Furu,6833,80,382,195.6788842,1017.93601,25.8376949,217.3982832,187.5967047,0,11.1,19.56788842,0.1847385964,1017.93601,-6.692762635,25.8376949,26.2224185,226.2920472,231.6119158,196.8740811,154.6253559,158.2604221,3.635066173,0.02350886213,134.5240596,698.9333333,94023.3494,2210.381958,1,160.5149619,139.6480168,97604.6539,94761.7999,191522.8314,4502.483838
1-20,5,11,Furu,14682,140,378,191.5145136,936.7623613,24.13584822,199.5098546,172.1533151,0,8.3,19.15145136,0.0771344114,936.7623613,-13.87785103,24.13584822,24.25968905,210.0021323,211.8458227,182.7018551,308.3251307,311.0320369,2.706906256,0.008779388986,268.2428637,691.2333333,185418.4088,1627.860336,0,308.3251307,268.2428637,185418.4088,185418.4088,381899.215,3352.841762
1-95,1,11,Gran,7231,0,242,45.10446669,224.7325486,5.012821926,41.09729587,35.0836359,0,7.4,4.510446669,,224.7325486,-1.20165276,5.012821926,,41.09729587,,35.75464741,29.71745464,,,,25.85418554,716.1166667,18514.61317,,0,29.71745464,25.85418554,18514.61317,18514.61317,36808.78226,
1-103,2,14,Gran,12633,3,236,32.8266322,184.5773095,4.214422788,37.00026728,32.06745979,0,10.1,3.28266322,,184.5773095,-0.9518746805,4.214422788,,9.43331355,,8.206982788,11.91710501,,,,10.36788136,724.4666667,7511.184447,,0,11.91710501,10.36788136,7511.184447,7511.184447,14760.82419,
1-94,4,14,Gran,11551,75,244,109.29277,710.9312921,13.6351406,110.3964157,94.92731909,0,10.1,10.929277,0.1079050284,710.9312921,-7.454026273,13.6351406,13.92460956,58.51770412,60.52299391,50.91040258,67.59380003,69.91011027,2.316310242,0.03426808732,58.80660602,724.4666667,42603.42584,1459.937917,6,83.65942877,72.78370303,52729.36672,44160.01449,83723.37056,2869.039773
1-87,2,14,Gran,62833,18,267,121.1674372,622.7377024,8.648717229,54.38623886,46.82190242,0,10.1,12.11674372,0.5351967411,622.7377024,-4.086290671,8.648717229,9.658242645,42.44208863,50.00178457,36.92461711,266.6763755,314.176213,47.49983751,0.1781179057,232.0084467,724.4666667,168082.386,29938.48258,36,3485.863511,3032.701255,2197090.969,758067.6251,330312.0256,58834.48623
1-96,4,11,Furu,6219,80,237,60.99193607,328.8738365,6.649935035,52.77492566,45.15753034,0,8.3,6.099193607,0.07364980536,328.8738365,-0.1108789208,6.649935035,6.820091183,20.90580971,21.66740786,18.18805445,13.00132306,13.47496095,0.4736378892,0.03642997616,11.31115106,691.2333333,7818.644652,284.8330383,9,17.86831235,15.54543174,10745.5206,8235.546787,16103.76377,586.6597305
1-90,4,14,Furu,6461,80,245,46.96532224,233.7274895,5.063016674,40.98137689,35.00352589,0,11.1,4.696532224,0.05800443323,233.7274895,-0.1539219339,5.063016674,5.197481918,12.63809365,13.11377317,10.99514147,8.165472306,8.472808845,0.3073365391,0.03763855018,7.103960907,698.9333333,4965.195076,186.882744,11,12.03896875,10.47390281,7320.559807,5288.528161,10113.95814,380.6747208
1-81,3,14,Gran,35202,30,284,122.4606413,806.4403408,11.44717962,67.15767568,57.01559972,0,10.1,12.24606413,0.3269109383,806.4403408,-5.884398998,11.44717962,12.16161782,56.24464869,61.77509368,48.93284436,197.9924123,217.4606848,19.46827244,0.09832837639,172.2533987,724.4666667,124791.8456,12270.57956,31,1080.680757,940.1922584,681137.9515,272446.4247,245238.3517,24113.88895
1-77,3,14,Furu,8387,45,292,154.2052317,1008.617513,15.38794059,100.8794059,84.85870099,0,11.1,15.42052317,0.3333892283,1008.617513,-0.7211619824,15.38794059,16.03396313,107.9575098,114.6806168,93.92303353,90.54396347,96.18263331,5.638669839,0.06227549163,78.77324822,698.9333333,55057.24896,3428.717246,21,231.3004914,201.2314275,140647.3524,75604.88245,112150.0168,6984.19743
1-75,3,17,Gran,20625,30,288,142.8041737,937.0738805,13.58618252,83.51722536,70.42456765,0,13.1,14.28041737,0.3789333889,937.0738805,-8.332026573,13.58618252,14.36438235,80.0175595,87.38364586,69.61527677,165.0362165,180.2287696,15.19255311,0.09205587378,143.5815083,732.8166667,105218.9223,9686.019833,29,769.8420653,669.7625968,490813.1937,208274.7933,204417.9836,18817.8761
1-83,3,14,Gran,10264,50,270,164.6500215,1158.556961,19.47135081,143.4024134,122.6452032,0,10.1,16.46500215,0.2532068457,1158.556961,-11.24043693,19.47135081,20.00755394,135.5368224,141.8852575,117.9170355,139.1149945,145.6310283,6.5160338,0.04683919102,121.0300452,724.4666667,87682.23342,4106.96488,15,249.4104097,216.9870565,157199.8895,100900.6272,172311.31,8070.922366
1-82,3,17,Gran,10770,50,272,149.6125968,1050.690967,20.10980511,168.5563901,145.6185103,0,13.1,14.96125968,0.2314891394,1050.690967,-14.12902937,20.10980511,20.65505527,127.6668352,133.5956938,111.0701466,137.4971815,143.8825622,6.385380675,0.04644008411,119.6225479,732.8166667,87661.39682,4071.002642,15,245.3184894,213.4270857,156402.9256,100389.0864,170307.4464,7909.092138
1-88,3,14,Gran,14371,55,258,169.3507538,1273.536002,22.75666388,187.7564338,161.6249597,0,10.1,16.93507538,0.2333936174,1273.536002,-13.66799678,22.75666388,23.268509,166.1371681,172.6888887,144.5393363,238.7557243,248.1712019,9.415477649,0.03943561009,207.7174801,724.4666667,150484.3904,5934.443746,10,343.2242214,298.6050726,216329.4216,160969.4062,295728.809,11662.246
1-93,4,14,Furu,15669,80,250,106.5266741,706.7784986,14.98451238,133.0448325,115.5142962,0,11.1,10.65266741,0.1191304243,706.7784986,-2.631360109,14.98451238,15.26836591,76.51644191,78.74245434,66.56930446,119.8936128,123.3815517,3.48793888,0.02909194908,104.3074432,698.9333333,72903.94894,2120.917971,1,125.6174655,109.287195,76384.46347,74159.67327,148503.2262,4320.248295
1-89,4,14,Gran,22379,60,261,49.82713895,295.3493869,5.818267646,49.38460804,42.50959284,0,10.1,4.982713895,0.06909071293,295.3493869,-1.959196496,5.818267646,6.062462189,10.00186574,10.62653656,8.701623196,22.38317534,23.78112617,1.397950828,0.06245542942,19.47336255,724.4666667,14107.80206,881.1088355,29,80.14868401,69.72935509,50516.59345,21436.53267,27724.36056,1731.536844
1-164,4,17,Gran,8299,60,216,88.63346765,561.2873683,12.36297499,114.2274271,98.52739502,0,13.1,8.863346765,0.1163820045,561.2873683,-6.396843163,12.36297499,12.72803492,42.62290848,44.63087256,37.08193038,35.37275175,37.03916114,1.666409389,0.04710997327,30.77429402,732.8166667,22551.91556,1062.420139,17,68.60639013,59.68755941,43740.03833,26463.44253,43813.57463,2064.05633
1-157,4,17,Bjørk / lauv,9832,50,243,197.5038423,1219.516472,21.85291042,186.1396479,159.7615392,0,,19.75038423,,1219.516472,,21.85291042,,186.1396479,,161.9414937,183.0125018,,,,159.2208766,606,96487.85121,,0,183.0125018,159.2208766,96487.85121,96487.85121,226683.8601,
